user_id,step,critiquing_keyphrase,critique_polarity,clarification_keyphrase,clarification_polarity,accept_clarification,expert_keyphrase,target_item_id,top_0_recommendation,top_1_recommendation,top_2_recommendation,top_3_recommendation,top_4_recommendation
2163,4,reasonable,neg,patty,neg,True,thai,362.0,110 (2),77 (1),15 (6),339 (4),260 (3)
2163,5,coconut,neg,vegan,neg,True,thai,362.0,77 (1),110 (2),125 (5),339 (4),15 (6)
3051,1,quick,neg,curry,neg,True,thai,179.0,158 (0),37 (1),1 (2),0 (3),4 (4)
3051,2,yummy,neg,chair,neg,True,thai,179.0,158 (0),1 (2),0 (3),37 (1),4 (4)
3051,3,downtown,neg,expensive,neg,True,thai,179.0,158 (0),1 (2),0 (3),37 (1),4 (4)
3051,4,busy,neg,fry,pos,False,thai,179.0,158 (0),37 (1),1 (2),0 (3),4 (4)
3051,5,reasonable,neg,patty,pos,False,thai,179.0,158 (0),37 (1),1 (2),0 (3),4 (4)
4811,1,quick,neg,curry,neg,True,thai,62.0,1 (0),0 (1),4 (2),3 (3),2 (4)
4811,2,yummy,neg,chair,neg,True,thai,62.0,1 (0),0 (1),4 (2),3 (3),2 (4)
4811,3,downtown,neg,expensive,pos,False,thai,62.0,1 (0),0 (1),4 (2),3 (3),2 (4)
4811,4,busy,neg,fry,neg,True,thai,62.0,1 (0),0 (1),3 (3),4 (2),2 (4)
4811,5,reasonable,neg,patty,pos,False,thai,62.0,1 (0),0 (1),3 (3),4 (2),1508 (5)
4186,1,quick,neg,curry,neg,True,thai,104.0,0 (0),1 (1),6 (2),9 (3),16 (4)
4186,2,yummy,neg,chair,neg,True,thai,104.0,0 (0),1 (1),6 (2),9 (3),16 (4)
4186,3,downtown,pos,expensive,neg,False,thai,104.0,0 (0),1 (1),6 (2),9 (3),16 (4)
4186,4,busy,neg,fry,pos,False,thai,104.0,0 (0),16 (4),9 (3),4 (8),6 (2)
4186,5,reasonable,pos,patty,neg,False,thai,104.0,0 (0),16 (4),9 (3),4 (8),6 (2)
235,1,fast,neg,quick,neg,True,pizza,24.0,329 (0),777 (1),372 (2),203 (3),233 (4)
235,2,italian,neg,pasta,neg,True,pizza,24.0,329 (0),777 (1),372 (2),203 (3),233 (4)
235,3,calamari,pos,attentive,neg,False,pizza,24.0,329 (0),777 (1),372 (2),203 (3),233 (4)
235,4,wine,neg,tomato,neg,True,pizza,24.0,777 (1),329 (0),670 (10),122 (6),978 (23)
235,5,crust,neg,crust,neg,True,pizza,24.0,777 (1),329 (0),122 (6),670 (10),978 (23)
112,1,quick,pos,curry,neg,False,ramen,8.0,210 (0),594 (1),145 (2),686 (3),285 (4)
112,2,salt,pos,tax,neg,False,ramen,8.0,686 (3),37 (34),196 (6),199 (24),828 (28)
112,3,soup,pos,fried,neg,False,ramen,8.0,686 (3),37 (34),196 (6),612 (44),8 (68)
112,4,spicy,pos,spicy,pos,True,ramen,8.0,686 (3),37 (34),196 (6),612 (44),567 (8)
112,5,belly,neg,belly,neg,True,ramen,8.0,686 (3),71 (52),37 (34),285 (4),210 (0)
1090,1,downtown,neg,expensive,neg,True,noodle,73.0,40 (0),191 (1),82 (2),65 (3),42 (4)
1090,2,pork,neg,spicy,neg,True,noodle,73.0,191 (1),40 (0),82 (2),65 (3),9 (5)
1090,3,yummy,neg,chair,neg,True,thai,73.0,191 (1),40 (0),82 (2),65 (3),9 (5)
1090,4,reasonable,neg,patty,neg,True,thai,73.0,191 (1),40 (0),82 (2),65 (3),9 (5)
1090,5,wait,neg,dinner,pos,False,noodle,73.0,191 (1),40 (0),82 (2),65 (3),9 (5)
6938,1,dinner,pos,fresh,neg,False,beer,57.0,0 (0),1 (1),3 (2),4 (3),6 (4)
6938,2,dog,neg,cheese,neg,True,beer,57.0,0 (0),1 (1),3 (2),4 (3),10 (5)
6938,3,bar,pos,busy,neg,False,beer,57.0,0 (0),1 (1),3 (2),10 (5),4 (3)
6938,4,duck,pos,fish,pos,True,beer,57.0,0 (0),1 (1),3 (2),7 (7),10 (5)
6938,5,sausage,neg,bacon,neg,True,beer,57.0,0 (0),1 (1),3 (2),10 (5),9 (6)
2730,1,quick,neg,curry,neg,True,ramen,9.0,0 (0),2 (1),441 (2),6 (3),7 (4)
2730,2,salt,neg,tax,pos,False,ramen,9.0,0 (0),2 (1),441 (2),6 (3),7 (4)
2730,3,spicy,neg,soup,pos,False,ramen,9.0,0 (0),2 (1),441 (2),7 (4),6 (3)
2730,4,egg,pos,dessert,pos,True,ramen,9.0,0 (0),2 (1),441 (2),7 (4),6 (3)
2730,5,miso,neg,sashimi,neg,True,ramen,9.0,0 (0),7 (4),134 (73),95 (31),553 (9)
151,1,yummy,pos,chair,pos,True,dinner,171.0,812 (0),62 (1),1134 (2),192 (3),121 (4)
151,2,wait,pos,dinner,pos,True,dinner,171.0,812 (0),62 (1),1134 (2),192 (3),121 (4)
151,3,cheese,neg,beef,neg,True,burger,171.0,192 (3),1134 (2),62 (1),122 (38),58 (31)
151,4,juicy,neg,bun,neg,True,burger,171.0,192 (3),1134 (2),62 (1),122 (38),58 (31)
151,5,friendly,neg,alcoholic beverage,neg,True,burger,171.0,192 (3),1134 (2),62 (1),122 (38),58 (31)
1658,1,gelato,neg,sesame,neg,True,ice cream,5.0,0 (0),138 (1),1330 (2),201 (3),515 (4)
1658,2,matcha,neg,milk,neg,True,ice cream,5.0,0 (0),1330 (2),138 (1),201 (3),515 (4)
1658,3,tea,pos,salad,neg,False,ice cream,5.0,0 (0),1330 (2),138 (1),515 (4),201 (3)
1658,4,green tea,pos,green tea,pos,True,ice cream,5.0,233 (74),252 (294),201 (3),474 (450),96 (161)
1658,5,cookie,neg,market,neg,True,ice cream,5.0,27 (104),474 (450),252 (294),233 (74),201 (3)
1550,1,quick,neg,curry,neg,True,thai,73.0,311 (0),0 (1),38 (2),30 (3),206 (4)
1550,2,yummy,pos,chair,neg,False,thai,73.0,311 (0),0 (1),38 (2),206 (4),30 (3)
1550,3,wait,pos,dinner,neg,False,thai,73.0,0 (1),683 (23),311 (0),38 (2),2 (5)
1550,4,downtown,neg,expensive,neg,True,thai,73.0,311 (0),0 (1),38 (2),683 (23),2 (5)
1550,5,spicy,neg,soup,neg,True,thai,73.0,311 (0),0 (1),683 (23),38 (2),2 (5)
328,1,gelato,pos,sesame,pos,True,ice cream,5.0,193 (0),143 (1),648 (2),13 (3),107 (4)
328,2,matcha,neg,milk,neg,True,ice cream,5.0,193 (0),143 (1),712 (20),648 (2),107 (4)
328,3,tea,pos,salad,neg,False,ice cream,5.0,193 (0),143 (1),712 (20),107 (4),284 (5)
328,4,green tea,neg,green tea,neg,True,ice cream,5.0,193 (0),648 (2),166 (10),274 (8),143 (1)
328,5,cookie,pos,market,neg,False,ice cream,5.0,193 (0),648 (2),274 (8),166 (10),143 (1)
1135,1,kimchi,neg,noodle,neg,True,fried chicken,13.0,522 (0),51 (1),47 (2),381 (3),111 (4)
1135,2,juicy,pos,bun,neg,False,fried chicken,13.0,522 (0),51 (1),47 (2),381 (3),111 (4)
1135,3,pork,pos,spicy,neg,False,chicken,13.0,522 (0),154 (137),47 (2),51 (1),277 (20)
1135,4,spicy,neg,soup,neg,True,chicken,13.0,51 (1),522 (0),11 (9),45 (10),31 (17)
1135,5,fried chicken,pos,rib,pos,True,chicken,13.0,51 (1),522 (0),11 (9),45 (10),31 (17)
324,1,salmon,pos,sushi,pos,True,buffet,84.0,458 (0),342 (1),380 (2),812 (3),1324 (4)
324,2,fresh,neg,chicken,pos,False,buffet,84.0,458 (0),339 (5),380 (2),342 (1),1324 (4)
324,3,noodle,pos,pork,pos,True,buffet,84.0,458 (0),339 (5),380 (2),342 (1),1324 (4)
324,4,sashimi,pos,salmon,pos,True,buffet,84.0,458 (0),339 (5),380 (2),342 (1),1324 (4)
324,5,dinner,pos,wait,neg,False,buffet,84.0,458 (0),339 (5),380 (2),342 (1),205 (15)
154,1,spicy,neg,soup,neg,True,taco,132.0,248 (0),160 (1),163 (2),660 (3),17 (4)
154,2,octopus,neg,pizza,neg,True,taco,132.0,248 (0),160 (1),163 (2),660 (3),17 (4)
154,3,sour,neg,gravy,neg,True,taco,132.0,248 (0),160 (1),163 (2),660 (3),17 (4)
154,4,market,neg,espresso,neg,True,taco,132.0,248 (0),160 (1),163 (2),660 (3),44 (5)
154,5,tuna,neg,japanese,neg,True,taco,132.0,248 (0),160 (1),163 (2),660 (3),44 (5)
295,1,fast,neg,quick,neg,True,pizza,29.0,526 (0),768 (1),337 (2),930 (3),234 (4)
295,2,italian,neg,pasta,neg,True,pizza,29.0,526 (0),768 (1),337 (2),930 (3),234 (4)
295,3,calamari,pos,attentive,neg,False,pizza,29.0,768 (1),526 (0),337 (2),930 (3),234 (4)
295,4,wine,neg,tomato,pos,False,pizza,29.0,526 (0),234 (4),29 (12),930 (3),337 (2)
295,5,crust,pos,tomato,pos,True,pizza,29.0,526 (0),234 (4),29 (12),930 (3),337 (2)
468,1,quick,neg,curry,neg,True,tofu,50.0,278 (0),196 (1),59 (2),389 (3),273 (4)
468,2,beef,neg,salad,pos,False,tofu,50.0,278 (0),196 (1),59 (2),389 (3),273 (4)
468,3,coconut,neg,vegan,pos,False,tofu,50.0,278 (0),196 (1),59 (2),920 (5),389 (3)
468,4,thai,neg,fast,neg,True,tofu,50.0,278 (0),196 (1),59 (2),389 (3),920 (5)
468,5,bean,pos,quick,neg,False,tofu,50.0,278 (0),196 (1),389 (3),59 (2),245 (6)
4779,1,quick,pos,curry,pos,True,thai,97.0,0 (0),58 (1),2 (2),16 (3),5 (4)
4779,2,yummy,neg,chair,neg,True,thai,97.0,19 (7),2 (2),0 (0),71 (24),8 (9)
4779,3,downtown,neg,expensive,neg,True,thai,97.0,19 (7),2 (2),0 (0),71 (24),8 (9)
4779,4,busy,neg,fry,neg,True,thai,97.0,2 (2),19 (7),0 (0),71 (24),8 (9)
4779,5,reasonable,neg,patty,pos,False,thai,97.0,2 (2),19 (7),0 (0),71 (24),8 (9)
152,1,japanese,pos,sashimi,pos,True,dessert,91.0,536 (0),198 (1),13 (2),57 (3),1374 (4)
152,2,matcha,pos,milk,pos,True,dessert,91.0,198 (1),305 (22),444 (7),536 (0),285 (45)
152,3,mango,neg,matcha,neg,True,dessert,91.0,198 (1),444 (7),637 (46),536 (0),305 (22)
152,4,cake,neg,chocolate,neg,True,dessert,91.0,198 (1),444 (7),637 (46),305 (22),536 (0)
152,5,dinner,pos,fresh,neg,False,dessert,91.0,198 (1),444 (7),637 (46),305 (22),387 (10)
5424,1,quick,pos,curry,neg,False,thai,47.0,0 (0),3 (1),2 (2),1 (3),39 (4)
5424,2,casual,pos,solid,neg,False,thai,47.0,2 (2),3 (1),0 (0),1 (3),4 (7)
5424,3,spicy,neg,soup,neg,True,thai,47.0,0 (0),2 (2),1 (3),3 (1),4 (7)
5424,4,busy,neg,fry,neg,True,thai,47.0,0 (0),2 (2),1 (3),3 (1),4 (7)
5424,5,reasonable,neg,patty,neg,True,thai,47.0,0 (0),2 (2),1 (3),3 (1),4 (7)
4316,1,beef,neg,salad,pos,False,wait,362.0,0 (0),15 (1),2 (2),5 (3),125 (4)
4316,2,spicy,neg,soup,neg,True,wait,362.0,0 (0),15 (1),2 (2),5 (3),125 (4)
4316,3,thai,neg,fast,neg,True,wait,362.0,0 (0),2 (2),15 (1),5 (3),11 (7)
4316,4,friendly,neg,alcoholic beverage,neg,True,wait,362.0,0 (0),15 (1),2 (2),5 (3),11 (7)
4316,5,dinner,neg,fresh,neg,True,wait,362.0,0 (0),15 (1),2 (2),5 (3),11 (7)
4254,1,gelato,pos,sesame,neg,False,ice cream,5.0,0 (0),2 (1),6 (2),5 (3),64 (4)
4254,2,matcha,pos,milk,pos,True,ice cream,5.0,64 (4),0 (0),2 (1),6 (2),1 (8)
4254,3,green tea,neg,sesame,neg,True,ice cream,5.0,64 (4),0 (0),2 (1),6 (2),23 (6)
4254,4,waffle,pos,cone,pos,True,ice cream,5.0,64 (4),0 (0),2 (1),6 (2),1 (8)
4254,5,cookie,pos,market,pos,True,ice cream,5.0,64 (4),0 (0),6 (2),166 (23),2 (1)
339,1,fluffy,neg,bakery,neg,True,cheese,68.0,23 (0),45 (1),278 (2),88 (3),323 (4)
339,2,cake,pos,chocolate,pos,True,cheese,68.0,23 (0),45 (1),278 (2),323 (4),88 (3)
339,3,pizza,neg,bread,neg,True,cheese,68.0,23 (0),323 (4),45 (1),940 (9),64 (11)
339,4,store,neg,ice cream,neg,True,cheese,68.0,23 (0),323 (4),45 (1),940 (9),64 (11)
339,5,cheesecake,pos,milk tea,neg,False,cheese,68.0,323 (4),23 (0),45 (1),940 (9),518 (17)
1629,1,steamed,neg,chinese,pos,False,pork,3.0,13 (0),4 (1),3 (2),175 (3),47 (4)
1629,2,noodle,pos,pork,pos,True,pork,3.0,13 (0),4 (1),3 (2),175 (3),47 (4)
1629,3,bun,neg,brunch,neg,True,fry,3.0,3 (2),4 (1),11 (16),32 (134),2 (11)
1629,4,pork belly,pos,fried,pos,True,fry,3.0,3 (2),4 (1),11 (16),2 (11),32 (134)
1629,5,mayo,pos,plaza,neg,False,fry,3.0,3 (2),4 (1),32 (134),11 (16),2 (11)
2090,1,quick,neg,curry,neg,True,ramen,101.0,117 (0),134 (1),715 (2),49 (3),226 (4)
2090,2,salt,neg,tax,neg,True,ramen,101.0,117 (0),715 (2),134 (1),49 (3),226 (4)
2090,3,egg,neg,dessert,pos,False,ramen,101.0,117 (0),715 (2),134 (1),49 (3),226 (4)
2090,4,pork,pos,spicy,pos,True,ramen,101.0,117 (0),134 (1),715 (2),49 (3),226 (4)
2090,5,noodle,pos,pork,pos,True,ramen,101.0,117 (0),715 (2),134 (1),226 (4),100 (6)
2234,1,tempura,neg,japanese,pos,False,sushi,16.0,20 (0),27 (1),22 (2),311 (3),216 (4)
2234,2,pricey,pos,vegan,pos,True,sushi,16.0,27 (1),22 (2),30 (5),114 (6),8 (12)
2234,3,modern,pos,solid,neg,False,sushi,16.0,99 (339),683 (640),186 (43),27 (1),861 (47)
2234,4,fresh,neg,chicken,pos,False,sushi,16.0,99 (339),16 (67),186 (43),683 (640),55 (57)
2234,5,salmon,pos,salmon,neg,False,sushi,16.0,99 (339),16 (67),186 (43),683 (640),55 (57)
2945,1,quick,neg,curry,neg,True,thai,179.0,0 (0),1 (1),2 (2),7 (3),41 (4)
2945,2,yummy,neg,chair,neg,True,thai,179.0,0 (0),7 (3),1 (1),2 (2),41 (4)
2945,3,downtown,neg,expensive,neg,True,thai,179.0,0 (0),7 (3),1 (1),2 (2),41 (4)
2945,4,busy,neg,fry,neg,True,thai,179.0,0 (0),7 (3),1 (1),2 (2),3 (5)
2945,5,reasonable,neg,patty,neg,True,thai,179.0,0 (0),7 (3),1 (1),2 (2),3 (5)
1588,1,soup,neg,fried,neg,True,meat,117.0,1153 (0),90 (1),100 (2),238 (3),38 (4)
1588,2,pork belly,pos,pork belly,pos,True,meat,117.0,1153 (0),90 (1),238 (3),38 (4),100 (2)
1588,3,rib,pos,dessert,pos,True,meat,117.0,90 (1),1153 (0),100 (2),238 (3),295 (9)
1588,4,belly,pos,belly,neg,False,meat,117.0,90 (1),100 (2),114 (6),1153 (0),134 (30)
1588,5,bbq,neg,rib,neg,True,meat,117.0,90 (1),100 (2),134 (30),1153 (0),114 (6)
4069,1,quick,neg,curry,neg,True,thai,114.0,15 (0),0 (1),2 (2),4 (3),11 (4)
4069,2,yummy,neg,chair,neg,True,thai,114.0,15 (0),0 (1),4 (3),11 (4),2 (2)
4069,3,downtown,neg,expensive,neg,True,thai,114.0,15 (0),0 (1),4 (3),11 (4),2 (2)
4069,4,busy,neg,fry,pos,False,thai,114.0,15 (0),0 (1),4 (3),11 (4),2 (2)
4069,5,reasonable,neg,patty,neg,True,thai,114.0,15 (0),0 (1),11 (4),4 (3),2 (2)
6264,1,quick,pos,curry,neg,False,thai,173.0,0 (0),1 (1),4 (2),5 (3),2 (4)
6264,2,casual,neg,solid,neg,True,thai,173.0,4 (2),0 (0),1 (1),2 (4),5 (3)
6264,3,yummy,neg,chair,neg,True,thai,173.0,4 (2),0 (0),1 (1),2 (4),5 (3)
6264,4,reasonable,neg,patty,neg,True,thai,173.0,4 (2),0 (0),1 (1),2 (4),5 (3)
6264,5,downtown,pos,expensive,neg,False,thai,173.0,4 (2),0 (0),1 (1),2 (4),5 (3)
2537,1,pasta,neg,pizza,pos,False,cheesecake,38.0,492 (0),1728 (1),2 (2),0 (3),79 (4)
2537,2,cheese,neg,beef,neg,True,cheesecake,38.0,492 (0),2 (2),0 (3),1728 (1),79 (4)
2537,3,mall,pos,sour,neg,False,cheesecake,38.0,492 (0),0 (3),2 (2),1728 (1),880 (5)
2537,4,fluffy,neg,bakery,neg,True,cheesecake,38.0,38 (10),492 (0),1728 (1),2 (2),0 (3)
2537,5,cake,pos,chocolate,neg,False,cheesecake,38.0,38 (10),492 (0),1728 (1),2 (2),0 (3)
3686,1,matcha,pos,milk,neg,False,croissant,77.0,8 (0),20 (1),0 (2),27 (3),143 (4)
3686,2,chocolate,pos,tea,neg,False,croissant,77.0,8 (0),20 (1),27 (3),23 (5),0 (2)
3686,3,busy,neg,fry,neg,True,thai,77.0,27 (3),64 (14),497 (42),8 (0),23 (5)
3686,4,reasonable,neg,patty,pos,False,thai,77.0,27 (3),64 (14),497 (42),8 (0),23 (5)
3686,5,coffee,pos,coffee,pos,True,croissant,77.0,27 (3),64 (14),497 (42),8 (0),23 (5)
637,1,downtown,neg,expensive,neg,True,noodle,143.0,288 (0),59 (1),235 (2),102 (3),1 (4)
637,2,pork,pos,spicy,pos,True,noodle,143.0,235 (2),288 (0),59 (1),102 (3),1 (4)
637,3,bean,neg,quick,neg,True,pork bone soup,143.0,59 (1),102 (3),288 (0),295 (19),11 (6)
637,4,lunch,neg,beef,neg,True,noodle,143.0,102 (3),59 (1),288 (0),295 (19),11 (6)
637,5,traditional,neg,mayo,neg,True,pork bone soup,143.0,102 (3),59 (1),288 (0),295 (19),11 (6)
653,1,downtown,pos,expensive,pos,True,noodle,59.0,298 (0),84 (1),497 (2),74 (3),252 (4)
653,2,pork,pos,spicy,pos,True,noodle,59.0,16 (60),497 (2),298 (0),84 (1),74 (3)
653,3,quick,neg,curry,neg,True,noodle,59.0,74 (3),497 (2),16 (60),298 (0),84 (1)
653,4,beef,pos,salad,neg,False,noodle,59.0,74 (3),497 (2),16 (60),298 (0),556 (10)
653,5,soup,pos,fried,neg,False,noodle,59.0,497 (2),74 (3),100 (46),298 (0),503 (8)
928,1,quick,neg,curry,neg,True,thai,36.0,0 (0),25 (1),668 (2),157 (3),82 (4)
928,2,yummy,neg,chair,neg,True,thai,36.0,0 (0),668 (2),25 (1),157 (3),82 (4)
928,3,downtown,neg,expensive,neg,True,thai,36.0,0 (0),668 (2),25 (1),157 (3),82 (4)
928,4,busy,neg,fry,neg,True,thai,36.0,0 (0),668 (2),25 (1),157 (3),82 (4)
928,5,reasonable,neg,patty,neg,True,thai,36.0,0 (0),668 (2),25 (1),157 (3),82 (4)
4495,1,spicy,neg,soup,pos,False,taco,33.0,3 (0),0 (1),4 (2),5 (3),9 (4)
4495,2,octopus,neg,pizza,neg,True,taco,33.0,3 (0),0 (1),4 (2),13 (5),5 (3)
4495,3,sour,neg,gravy,neg,True,taco,33.0,3 (0),0 (1),4 (2),13 (5),9 (4)
4495,4,market,pos,espresso,pos,True,taco,33.0,3 (0),0 (1),4 (2),9 (4),13 (5)
4495,5,shrimp,neg,curry,neg,True,taco,33.0,3 (0),0 (1),4 (2),9 (4),13 (5)
681,1,fluffy,neg,bakery,neg,True,cheese,75.0,196 (0),562 (1),194 (2),9 (3),208 (4)
681,2,cake,neg,chocolate,neg,True,cheese,75.0,196 (0),562 (1),194 (2),9 (3),208 (4)
681,3,pizza,neg,bread,neg,True,cheese,75.0,196 (0),562 (1),194 (2),9 (3),208 (4)
681,4,store,pos,ice cream,neg,False,cheese,75.0,196 (0),562 (1),194 (2),9 (3),208 (4)
681,5,cheesecake,neg,milk tea,neg,True,cheese,75.0,196 (0),6 (26),562 (1),194 (2),9 (3)
4947,1,spicy,pos,soup,neg,False,taco,18.0,1 (0),0 (1),2 (2),4 (3),88 (4)
4947,2,octopus,neg,pizza,neg,True,taco,18.0,0 (1),1 (0),4 (3),2 (2),101 (26)
4947,3,sour,pos,gravy,neg,False,taco,18.0,0 (1),1 (0),4 (3),2 (2),101 (26)
4947,4,market,neg,espresso,neg,True,taco,18.0,0 (1),1 (0),2 (2),4 (3),9 (14)
4947,5,fish,pos,egg,neg,False,taco,18.0,0 (1),1 (0),2 (2),4 (3),9 (14)
4629,1,downtown,neg,expensive,neg,True,noodle,173.0,74 (0),117 (1),301 (2),0 (3),20 (4)
4629,2,pork,pos,spicy,neg,False,noodle,173.0,74 (0),117 (1),301 (2),0 (3),20 (4)
4629,3,quick,pos,curry,pos,True,noodle,173.0,117 (1),301 (2),74 (0),100 (7),70 (8)
4629,4,beef,neg,salad,pos,False,noodle,173.0,100 (7),301 (2),117 (1),260 (22),285 (11)
4629,5,ramen,neg,sashimi,pos,False,noodle,173.0,117 (1),100 (7),301 (2),260 (22),161 (31)
7,1,soup,neg,fried,neg,True,meat,311.0,470 (0),86 (1),64 (2),112 (3),17 (4)
7,2,pork belly,pos,pork belly,pos,True,meat,311.0,470 (0),86 (1),64 (2),17 (4),112 (3)
7,3,rib,pos,dessert,pos,True,meat,311.0,470 (0),100 (26),295 (17),445 (10),32 (12)
7,4,belly,neg,belly,neg,True,meat,311.0,470 (0),100 (26),295 (17),474 (16),445 (10)
7,5,bbq,pos,rib,pos,True,meat,311.0,470 (0),100 (26),295 (17),474 (16),445 (10)
4249,1,quick,pos,curry,neg,False,ramen,11.0,0 (0),4 (1),1 (2),14 (3),11 (4)
4249,2,salt,neg,tax,neg,True,ramen,11.0,4 (1),0 (0),1 (2),11 (4),2 (5)
4249,3,egg,neg,dessert,pos,False,ramen,11.0,4 (1),0 (0),1 (2),11 (4),2 (5)
4249,4,pork,pos,spicy,neg,False,ramen,11.0,4 (1),0 (0),1 (2),11 (4),2 (5)
4249,5,miso,pos,miso,pos,True,ramen,11.0,153 (20),4 (1),11 (4),0 (0),2 (5)
3049,1,quick,pos,curry,neg,False,thai,33.0,0 (0),1 (1),11 (2),2 (3),4 (4)
3049,2,casual,neg,solid,neg,True,thai,33.0,24 (5),11 (2),35 (10),0 (0),4 (4)
3049,3,yummy,neg,chair,neg,True,thai,33.0,24 (5),11 (2),35 (10),0 (0),4 (4)
3049,4,reasonable,neg,patty,neg,True,thai,33.0,24 (5),11 (2),35 (10),0 (0),4 (4)
3049,5,downtown,neg,expensive,neg,True,thai,33.0,11 (2),24 (5),35 (10),0 (0),4 (4)
141,1,modern,neg,solid,neg,True,oyster,115.0,33 (0),170 (1),152 (2),64 (3),10 (4)
141,2,shrimp,neg,curry,neg,True,oyster,115.0,33 (0),170 (1),152 (2),64 (3),10 (4)
141,3,calamari,neg,attentive,neg,True,oyster,115.0,33 (0),152 (2),170 (1),64 (3),10 (4)
141,4,baked,neg,steak,neg,True,oyster,115.0,33 (0),152 (2),170 (1),64 (3),10 (4)
141,5,birthday,neg,birthday,neg,True,oyster,115.0,33 (0),152 (2),170 (1),64 (3),10 (4)
4321,1,quick,pos,curry,pos,True,thai,123.0,0 (0),1 (1),11 (2),5 (3),9 (4)
4321,2,yummy,neg,chair,neg,True,thai,123.0,0 (0),1 (1),11 (2),5 (3),6 (6)
4321,3,downtown,neg,expensive,neg,True,thai,123.0,0 (0),1 (1),11 (2),5 (3),6 (6)
4321,4,busy,neg,fry,neg,True,thai,123.0,0 (0),1 (1),11 (2),9 (4),5 (3)
4321,5,reasonable,neg,patty,neg,True,thai,123.0,0 (0),1 (1),11 (2),9 (4),5 (3)
67,1,vegan,neg,bakery,neg,True,crepe,185.0,351 (0),922 (1),27 (2),502 (3),79 (4)
67,2,banana,pos,strawberry,pos,True,crepe,185.0,351 (0),922 (1),27 (2),502 (3),79 (4)
67,3,japanese,pos,sashimi,neg,False,crepe,185.0,922 (1),27 (2),351 (0),502 (3),218 (10)
67,4,cake,neg,chocolate,pos,False,crepe,185.0,400 (11),922 (1),100 (15),502 (3),79 (4)
67,5,juice,neg,bar,neg,True,crepe,185.0,400 (11),922 (1),100 (15),502 (3),79 (4)
4668,1,quick,neg,curry,neg,True,thai,21.0,1 (0),0 (1),3 (2),2 (3),5 (4)
4668,2,yummy,neg,chair,neg,True,thai,21.0,1 (0),0 (1),3 (2),2 (3),5 (4)
4668,3,downtown,neg,expensive,neg,True,thai,21.0,1 (0),0 (1),3 (2),2 (3),5 (4)
4668,4,busy,neg,fry,neg,True,thai,21.0,1 (0),0 (1),3 (2),2 (3),5 (4)
4668,5,reasonable,pos,patty,pos,True,thai,21.0,1 (0),0 (1),3 (2),2 (3),5 (4)
997,1,tempura,neg,japanese,pos,False,sushi,72.0,19 (0),120 (1),288 (2),511 (3),1 (4)
997,2,pricey,neg,vegan,neg,True,sushi,72.0,120 (1),19 (0),288 (2),511 (3),1 (4)
997,3,modern,neg,solid,neg,True,sushi,72.0,120 (1),19 (0),288 (2),511 (3),1 (4)
997,4,fresh,pos,chicken,pos,True,sushi,72.0,120 (1),19 (0),288 (2),511 (3),1 (4)
997,5,fish,pos,egg,neg,False,sushi,72.0,511 (3),19 (0),201 (17),120 (1),288 (2)
6375,1,beef,neg,salad,neg,True,wait,132.0,0 (0),1 (1),2 (2),5 (3),7 (4)
6375,2,spicy,neg,soup,neg,True,wait,132.0,0 (0),1 (1),2 (2),5 (3),11 (5)
6375,3,thai,neg,fast,neg,True,wait,132.0,0 (0),1 (1),2 (2),5 (3),7 (4)
6375,4,friendly,pos,alcoholic beverage,neg,False,wait,132.0,0 (0),1 (1),2 (2),5 (3),7 (4)
6375,5,dinner,neg,fresh,neg,True,wait,132.0,0 (0),2 (2),1 (1),5 (3),7 (4)
397,1,tuna,neg,japanese,neg,True,chip,176.0,134 (0),98 (1),315 (2),32 (3),193 (4)
397,2,crispy,pos,fast,neg,False,chip,176.0,134 (0),193 (4),98 (1),32 (3),315 (2)
397,3,shrimp,neg,curry,neg,True,fish,176.0,32 (3),134 (0),457 (7),295 (12),193 (4)
397,4,chip,pos,taco,neg,False,fish,176.0,32 (3),134 (0),295 (12),193 (4),457 (7)
397,5,taco,neg,burger,neg,True,fish,176.0,163 (85),204 (415),34 (30),302 (366),32 (3)
1706,1,quick,pos,curry,neg,False,thai,81.0,286 (0),26 (1),48 (2),1 (3),0 (4)
1706,2,casual,neg,solid,neg,True,thai,81.0,48 (2),26 (1),1 (3),2 (5),4 (20)
1706,3,yummy,neg,chair,neg,True,thai,81.0,48 (2),26 (1),1 (3),2 (5),4 (20)
1706,4,reasonable,neg,patty,neg,True,thai,81.0,48 (2),26 (1),1 (3),2 (5),4 (20)
1706,5,downtown,neg,expensive,neg,True,thai,81.0,26 (1),48 (2),1 (3),2 (5),4 (20)
3124,1,beef,neg,salad,pos,False,wait,203.0,27 (0),46 (1),22 (2),70 (3),42 (4)
3124,2,spicy,neg,soup,neg,True,wait,203.0,27 (0),22 (2),46 (1),0 (7),40 (6)
3124,3,thai,neg,fast,neg,True,wait,203.0,0 (7),22 (2),46 (1),27 (0),40 (6)
3124,4,friendly,neg,alcoholic beverage,neg,True,wait,203.0,0 (7),22 (2),46 (1),40 (6),27 (0)
3124,5,dinner,neg,fresh,neg,True,wait,203.0,0 (7),22 (2),46 (1),40 (6),27 (0)
5703,1,quick,neg,curry,neg,True,thai,54.0,0 (0),4 (1),1 (2),2 (3),3 (4)
5703,2,yummy,neg,chair,neg,True,thai,54.0,0 (0),4 (1),1 (2),3 (4),2 (3)
